date,event_id,event_type,city,language,venue_capacity,base_ticket_price,discount_pct,final_ticket_price,tickets_sold,occupancy_rate,revenue
2023-07-27,E001,Theatre,Pune,Tamil,411,200,10,180.0,65,0.16,11700.0
2023-07-27,E002,Theatre,Pune,Hindi,545,500,15,425.0,104,0.19,44200.0
2023-07-27,E006,Theatre,Chennai,Hindi,352,250,20,200.0,76,0.22,15200.0
2023-07-27,E014,Movie,Chennai,Telugu,1131,500,0,500.0,51,0.05,25500.0
2023-07-27,E019,Concert,Delhi,Tamil,1146,150,5,142.5,110,0.1,15675.0
2023-07-27,E019,Concert,Delhi,Tamil,1146,200,15,170.0,75,0.07,12750.0
2023-07-27,E025,Theatre,Bangalore,Hindi,674,200,20,160.0,51,0.08,8160.0
2023-07-27,E025,Theatre,Bangalore,Hindi,674,500,5,475.0,33,0.05,15675.0
2023-07-28,E004,Theatre,Mumbai,Telugu,712,250,20,200.0,33,0.05,6600.0
2023-07-28,E014,Movie,Chennai,Telugu,1131,200,5,190.0,103,0.09,19570.0
2023-07-28,E015,Concert,Bangalore,Tamil,419,300,15,255.0,112,0.27,28560.0
2023-07-29,E002,Theatre,Pune,Hindi,545,150,5,142.5,105,0.19,14962.5
2023-07-29,E016,Concert,Bangalore,Tamil,716,250,20,200.0,182,0.25,36400.0
2023-07-29,E018,Concert,Chennai,English,1189,500,20,400.0,125,0.11,50000.0
2023-07-29,E019,Concert,Delhi,Tamil,1146,400,0,400.0,92,0.08,36800.0
2023-07-29,E020,Stand-up,Chennai,Tamil,403,250,15,212.5,39,0.1,8287.5
2023-07-29,E022,Sports,Pune,English,1044,300,20,240.0,49,0.05,11760.0
2023-07-29,E023,Sports,Hyderabad,Telugu,509,150,5,142.5,43,0.08,6127.5
2023-07-29,E024,Theatre,Bangalore,Tamil,1016,150,20,120.0,121,0.12,14520.0
2023-07-30,E006,Theatre,Chennai,Hindi,352,500,10,450.0,88,0.25,39600.0
2023-07-30,E007,Movie,Bangalore,Hindi,490,400,5,380.0,30,0.06,11400.0
2023-07-31,E008,Movie,Pune,Telugu,694,250,10,225.0,100,0.14,22500.0
2023-07-31,E011,Movie,Chennai,Telugu,804,250,10,225.0,38,0.05,8550.0
2023-07-31,E013,Movie,Chennai,Telugu,959,350,15,297.5,40,0.04,11900.0
2023-08-01,E008,Movie,Pune,Telugu,694,150,10,135.0,93,0.13,12555.0
2023-08-01,E009,Concert,Bangalore,Tamil,272,250,15,212.5,152,0.56,32300.0
2023-08-01,E010,Sports,Mumbai,English,904,200,0,200.0,79,0.09,15800.0
2023-08-01,E015,Concert,Bangalore,Tamil,419,300,15,255.0,92,0.22,23460.0
2023-08-01,E017,Sports,Pune,Tamil,486,350,0,350.0,32,0.07,11200.0
2023-08-01,E019,Concert,Delhi,Tamil,1146,500,10,450.0,154,0.13,69300.0
2023-08-02,E006,Theatre,Chennai,Hindi,352,500,25,375.0,50,0.14,18750.0
2023-08-02,E012,Theatre,Delhi,English,1003,400,0,400.0,72,0.07,28800.0
2023-08-02,E014,Movie,Chennai,Telugu,1131,250,15,212.5,105,0.09,22312.5
2023-08-02,E016,Concert,Bangalore,Tamil,716,350,10,315.0,145,0.2,45675.0
2023-08-02,E017,Sports,Pune,Tamil,486,350,0,350.0,91,0.19,31850.0
2023-08-02,E018,Concert,Chennai,English,1189,350,20,280.0,137,0.12,38360.0
2023-08-04,E006,Theatre,Chennai,Hindi,352,150,20,120.0,133,0.38,15960.0
2023-08-04,E011,Movie,Chennai,Telugu,804,200,10,180.0,98,0.12,17640.0
2023-08-05,E002,Theatre,Pune,Hindi,545,350,15,297.5,100,0.18,29750.0
2023-08-05,E004,Theatre,Mumbai,Telugu,712,250,15,212.5,138,0.19,29325.0
2023-08-05,E011,Movie,Chennai,Telugu,804,500,10,450.0,37,0.05,16650.0
2023-08-05,E012,Theatre,Delhi,English,1003,350,25,262.5,60,0.06,15750.0
2023-08-05,E023,Sports,Hyderabad,Telugu,509,150,5,142.5,125,0.25,17812.5
2023-08-05,E024,Theatre,Bangalore,Tamil,1016,400,15,340.0,123,0.12,41820.0
2023-08-06,E006,Theatre,Chennai,Hindi,352,350,15,297.5,121,0.34,35997.5
2023-08-06,E006,Theatre,Chennai,Hindi,352,350,15,297.5,57,0.16,16957.5
2023-08-06,E022,Sports,Pune,English,1044,300,20,240.0,147,0.14,35280.0
2023-08-07,E001,Theatre,Pune,Tamil,411,400,5,380.0,41,0.1,15580.0
2023-08-07,E002,Theatre,Pune,Hindi,545,250,25,187.5,86,0.16,16125.0
2023-08-07,E003,Stand-up,Delhi,Hindi,367,250,25,187.5,86,0.23,16125.0
2023-08-07,E008,Movie,Pune,Telugu,694,300,0,300.0,46,0.07,13800.0
2023-08-07,E010,Sports,Mumbai,English,904,200,15,170.0,111,0.12,18870.0
2023-08-07,E011,Movie,Chennai,Telugu,804,400,10,360.0,59,0.07,21240.0
2023-08-07,E011,Movie,Chennai,Telugu,804,350,10,315.0,106,0.13,33390.0
2023-08-07,E012,Theatre,Delhi,English,1003,300,25,225.0,42,0.04,9450.0
2023-08-08,E007,Movie,Bangalore,Hindi,490,350,10,315.0,115,0.23,36225.0
2023-08-08,E012,Theatre,Delhi,English,1003,150,5,142.5,88,0.09,12540.0
2023-08-08,E015,Concert,Bangalore,Tamil,419,400,10,360.0,102,0.24,36720.0
2023-08-08,E018,Concert,Chennai,English,1189,250,15,212.5,63,0.05,13387.5
2023-08-08,E021,Stand-up,Mumbai,Telugu,549,200,10,180.0,66,0.12,11880.0
2023-08-08,E021,Stand-up,Mumbai,Telugu,549,300,20,240.0,94,0.17,22560.0
2023-08-09,E012,Theatre,Delhi,English,1003,350,10,315.0,97,0.1,30555.0
2023-08-09,E013,Movie,Chennai,Telugu,959,300,0,300.0,77,0.08,23100.0
2023-08-09,E017,Sports,Pune,Tamil,486,250,25,187.5,143,0.29,26812.5
2023-08-09,E017,Sports,Pune,Tamil,486,350,25,262.5,92,0.19,24150.0
2023-08-09,E019,Concert,Delhi,Tamil,1146,500,20,400.0,152,0.13,60800.0
2023-08-10,E003,Stand-up,Delhi,Hindi,367,200,20,160.0,80,0.22,12800.0
2023-08-10,E006,Theatre,Chennai,Hindi,352,350,0,350.0,92,0.26,32200.0
2023-08-10,E007,Movie,Bangalore,Hindi,490,350,25,262.5,95,0.19,24937.5
2023-08-10,E008,Movie,Pune,Telugu,694,300,25,225.0,52,0.07,11700.0
2023-08-10,E017,Sports,Pune,Tamil,486,300,25,225.0,148,0.3,33300.0
2023-08-10,E020,Stand-up,Chennai,Tamil,403,500,5,475.0,52,0.13,24700.0
2023-08-10,E022,Sports,Pune,English,1044,200,0,200.0,111,0.11,22200.0
2023-08-10,E023,Sports,Hyderabad,Telugu,509,500,15,425.0,83,0.16,35275.0
2023-08-11,E006,Theatre,Chennai,Hindi,352,150,25,112.5,124,0.35,13950.0
2023-08-11,E006,Theatre,Chennai,Hindi,352,500,15,425.0,128,0.36,54400.0
2023-08-11,E007,Movie,Bangalore,Hindi,490,150,0,150.0,56,0.11,8400.0
2023-08-11,E008,Movie,Pune,Telugu,694,500,25,375.0,39,0.06,14625.0
2023-08-11,E012,Theatre,Delhi,English,1003,350,10,315.0,35,0.03,11025.0
2023-08-11,E013,Movie,Chennai,Telugu,959,350,10,315.0,53,0.06,16695.0
2023-08-11,E018,Concert,Chennai,English,1189,300,15,255.0,120,0.1,30600.0
2023-08-12,E012,Theatre,Delhi,English,1003,350,25,262.5,37,0.04,9712.5
2023-08-12,E013,Movie,Chennai,Telugu,959,350,25,262.5,61,0.06,16012.5
2023-08-12,E018,Concert,Chennai,English,1189,400,0,400.0,100,0.08,40000.0
2023-08-13,E005,Sports,Delhi,Tamil,644,200,10,180.0,89,0.14,16020.0
2023-08-13,E008,Movie,Pune,Telugu,694,300,25,225.0,145,0.21,32625.0
2023-08-13,E024,Theatre,Bangalore,Tamil,1016,500,0,500.0,165,0.16,82500.0
2023-08-14,E004,Theatre,Mumbai,Telugu,712,150,10,135.0,25,0.04,3375.0
2023-08-14,E005,Sports,Delhi,Tamil,644,400,20,320.0,57,0.09,18240.0
2023-08-14,E009,Concert,Bangalore,Tamil,272,150,0,150.0,88,0.32,13200.0
2023-08-14,E020,Stand-up,Chennai,Tamil,403,250,20,200.0,106,0.26,21200.0
2023-08-15,E003,Stand-up,Delhi,Hindi,367,300,5,285.0,62,0.17,17670.0
2023-08-15,E012,Theatre,Delhi,English,1003,200,15,170.0,30,0.03,5100.0
2023-08-15,E013,Movie,Chennai,Telugu,959,500,5,475.0,96,0.1,45600.0
2023-08-15,E017,Sports,Pune,Tamil,486,250,25,187.5,59,0.12,11062.5
2023-08-15,E019,Concert,Delhi,Tamil,1146,150,10,135.0,46,0.04,6210.0
2023-08-15,E024,Theatre,Bangalore,Tamil,1016,150,25,112.5,105,0.1,11812.5
2023-08-16,E005,Sports,Delhi,Tamil,644,250,25,187.5,148,0.23,27750.0
2023-08-16,E010,Sports,Mumbai,English,904,350,15,297.5,27,0.03,8032.5
2023-08-16,E011,Movie,Chennai,Telugu,804,350,0,350.0,68,0.08,23800.0
2023-08-16,E013,Movie,Chennai,Telugu,959,300,15,255.0,42,0.04,10710.0
2023-08-16,E017,Sports,Pune,Tamil,486,250,15,212.5,68,0.14,14450.0
2023-08-16,E018,Concert,Chennai,English,1189,200,5,190.0,75,0.06,14250.0
2023-08-16,E025,Theatre,Bangalore,Hindi,674,200,20,160.0,70,0.1,11200.0
2023-08-17,E010,Sports,Mumbai,English,904,250,25,187.5,114,0.13,21375.0
2023-08-17,E011,Movie,Chennai,Telugu,804,500,5,475.0,67,0.08,31825.0
2023-08-18,E004,Theatre,Mumbai,Telugu,712,300,20,240.0,120,0.17,28800.0
2023-08-18,E013,Movie,Chennai,Telugu,959,300,10,270.0,28,0.03,7560.0
2023-08-18,E014,Movie,Chennai,Telugu,1131,150,25,112.5,96,0.08,10800.0
2023-08-18,E016,Concert,Bangalore,Tamil,716,400,15,340.0,149,0.21,50660.0
2023-08-18,E017,Sports,Pune,Tamil,486,200,25,150.0,78,0.16,11700.0
2023-08-18,E019,Concert,Delhi,Tamil,1146,400,15,340.0,36,0.03,12240.0
2023-08-18,E020,Stand-up,Chennai,Tamil,403,300,25,225.0,123,0.31,27675.0
2023-08-18,E024,Theatre,Bangalore,Tamil,1016,400,0,400.0,29,0.03,11600.0
2023-08-18,E025,Theatre,Bangalore,Hindi,674,200,15,170.0,35,0.05,5950.0
2023-08-19,E001,Theatre,Pune,Tamil,411,350,25,262.5,57,0.14,14962.5
2023-08-19,E005,Sports,Delhi,Tamil,644,400,5,380.0,118,0.18,44840.0
2023-08-19,E007,Movie,Bangalore,Hindi,490,250,10,225.0,46,0.09,10350.0
2023-08-19,E008,Movie,Pune,Telugu,694,200,5,190.0,141,0.2,26790.0
2023-08-19,E009,Concert,Bangalore,Tamil,272,200,10,180.0,87,0.32,15660.0
2023-08-19,E022,Sports,Pune,English,1044,400,15,340.0,191,0.18,64940.0
2023-08-19,E022,Sports,Pune,English,1044,150,25,112.5,65,0.06,7312.5
2023-08-19,E022,Sports,Pune,English,1044,200,5,190.0,209,0.2,39710.0
2023-08-19,E022,Sports,Pune,English,1044,500,15,425.0,61,0.06,25925.0
2023-08-20,E013,Movie,Chennai,Telugu,959,400,15,340.0,40,0.04,13600.0
2023-08-20,E019,Concert,Delhi,Tamil,1146,300,25,225.0,125,0.11,28125.0
2023-08-20,E020,Stand-up,Chennai,Tamil,403,200,25,150.0,36,0.09,5400.0
2023-08-20,E023,Sports,Hyderabad,Telugu,509,150,15,127.5,198,0.39,25245.0
2023-08-20,E025,Theatre,Bangalore,Hindi,674,150,10,135.0,117,0.17,15795.0
2023-08-21,E002,Theatre,Pune,Hindi,545,200,20,160.0,114,0.21,18240.0
2023-08-21,E004,Theatre,Mumbai,Telugu,712,300,25,225.0,100,0.14,22500.0
2023-08-21,E011,Movie,Chennai,Telugu,804,250,5,237.5,76,0.09,18050.0
2023-08-21,E021,Stand-up,Mumbai,Telugu,549,250,25,187.5,41,0.07,7687.5
2023-08-21,E021,Stand-up,Mumbai,Telugu,549,400,10,360.0,20,0.04,7200.0
2023-08-21,E023,Sports,Hyderabad,Telugu,509,400,20,320.0,85,0.17,27200.0
2023-08-22,E004,Theatre,Mumbai,Telugu,712,400,20,320.0,27,0.04,8640.0
2023-08-22,E011,Movie,Chennai,Telugu,804,250,0,250.0,79,0.1,19750.0
2023-08-22,E014,Movie,Chennai,Telugu,1131,350,25,262.5,92,0.08,24150.0
2023-08-22,E019,Concert,Delhi,Tamil,1146,250,20,200.0,152,0.13,30400.0
2023-08-22,E020,Stand-up,Chennai,Tamil,403,300,5,285.0,44,0.11,12540.0
2023-08-23,E009,Concert,Bangalore,Tamil,272,350,15,297.5,70,0.26,20825.0
2023-08-23,E010,Sports,Mumbai,English,904,150,5,142.5,130,0.14,18525.0
2023-08-24,E017,Sports,Pune,Tamil,486,500,15,425.0,62,0.13,26350.0
2023-08-24,E020,Stand-up,Chennai,Tamil,403,500,0,500.0,75,0.19,37500.0
2023-08-24,E021,Stand-up,Mumbai,Telugu,549,150,15,127.5,73,0.13,9307.5
2023-08-25,E003,Stand-up,Delhi,Hindi,367,250,10,225.0,78,0.21,17550.0
2023-08-25,E005,Sports,Delhi,Tamil,644,350,15,297.5,83,0.13,24692.5
2023-08-25,E005,Sports,Delhi,Tamil,644,250,20,200.0,91,0.14,18200.0
2023-08-25,E007,Movie,Bangalore,Hindi,490,150,20,120.0,64,0.13,7680.0
2023-08-25,E012,Theatre,Delhi,English,1003,500,10,450.0,134,0.13,60300.0
2023-08-25,E012,Theatre,Delhi,English,1003,500,20,400.0,161,0.16,64400.0
2023-08-25,E014,Movie,Chennai,Telugu,1131,250,0,250.0,71,0.06,17750.0
2023-08-25,E018,Concert,Chennai,English,1189,150,5,142.5,211,0.18,30067.5
2023-08-25,E019,Concert,Delhi,Tamil,1146,150,20,120.0,205,0.18,24600.0
2023-08-26,E001,Theatre,Pune,Tamil,411,350,20,280.0,125,0.3,35000.0
2023-08-26,E001,Theatre,Pune,Tamil,411,200,15,170.0,102,0.25,17340.0
2023-08-26,E006,Theatre,Chennai,Hindi,352,400,5,380.0,105,0.3,39900.0
2023-08-26,E009,Concert,Bangalore,Tamil,272,150,10,135.0,134,0.49,18090.0
2023-08-26,E012,Theatre,Delhi,English,1003,150,25,112.5,123,0.12,13837.5
2023-08-27,E001,Theatre,Pune,Tamil,411,350,25,262.5,51,0.12,13387.5
2023-08-27,E021,Stand-up,Mumbai,Telugu,549,150,15,127.5,145,0.26,18487.5
2023-08-28,E006,Theatre,Chennai,Hindi,352,500,10,450.0,93,0.26,41850.0
2023-08-28,E008,Movie,Pune,Telugu,694,200,15,170.0,85,0.12,14450.0
2023-08-28,E012,Theatre,Delhi,English,1003,200,20,160.0,32,0.03,5120.0
2023-08-28,E024,Theatre,Bangalore,Tamil,1016,200,25,150.0,73,0.07,10950.0
2023-08-28,E025,Theatre,Bangalore,Hindi,674,250,15,212.5,116,0.17,24650.0
2023-08-29,E006,Theatre,Chennai,Hindi,352,350,0,350.0,67,0.19,23450.0
2023-08-29,E007,Movie,Bangalore,Hindi,490,150,0,150.0,73,0.15,10950.0
2023-08-29,E014,Movie,Chennai,Telugu,1131,200,25,150.0,48,0.04,7200.0
2023-08-29,E015,Concert,Bangalore,Tamil,419,400,10,360.0,83,0.2,29880.0
2023-08-29,E024,Theatre,Bangalore,Tamil,1016,400,20,320.0,108,0.11,34560.0
2023-08-30,E002,Theatre,Pune,Hindi,545,350,0,350.0,83,0.15,29050.0
2023-08-30,E004,Theatre,Mumbai,Telugu,712,500,5,475.0,23,0.03,10925.0
2023-08-30,E004,Theatre,Mumbai,Telugu,712,300,10,270.0,105,0.15,28350.0
2023-08-30,E005,Sports,Delhi,Tamil,644,300,0,300.0,85,0.13,25500.0
2023-08-30,E013,Movie,Chennai,Telugu,959,250,25,187.5,62,0.06,11625.0
2023-08-30,E016,Concert,Bangalore,Tamil,716,500,5,475.0,42,0.06,19950.0
2023-08-30,E022,Sports,Pune,English,1044,150,0,150.0,33,0.03,4950.0
2023-08-31,E006,Theatre,Chennai,Hindi,352,500,25,375.0,42,0.12,15750.0
2023-08-31,E008,Movie,Pune,Telugu,694,400,15,340.0,51,0.07,17340.0
2023-08-31,E009,Concert,Bangalore,Tamil,272,200,20,160.0,39,0.14,6240.0
2023-08-31,E010,Sports,Mumbai,English,904,250,20,200.0,93,0.1,18600.0
2023-08-31,E017,Sports,Pune,Tamil,486,500,5,475.0,126,0.26,59850.0
2023-08-31,E017,Sports,Pune,Tamil,486,250,10,225.0,122,0.25,27450.0
2023-08-31,E018,Concert,Chennai,English,1189,150,10,135.0,143,0.12,19305.0
2023-08-31,E021,Stand-up,Mumbai,Telugu,549,250,25,187.5,60,0.11,11250.0
2023-08-31,E025,Theatre,Bangalore,Hindi,674,250,25,187.5,116,0.17,21750.0
2023-09-01,E003,Stand-up,Delhi,Hindi,367,300,15,255.0,127,0.35,32385.0
2023-09-01,E007,Movie,Bangalore,Hindi,490,150,20,120.0,145,0.3,17400.0
2023-09-01,E007,Movie,Bangalore,Hindi,490,250,0,250.0,60,0.12,15000.0
2023-09-01,E008,Movie,Pune,Telugu,694,500,15,425.0,33,0.05,14025.0
2023-09-01,E010,Sports,Mumbai,English,904,250,5,237.5,191,0.21,45362.5
2023-09-01,E025,Theatre,Bangalore,Hindi,674,150,0,150.0,67,0.1,10050.0
2023-09-02,E003,Stand-up,Delhi,Hindi,367,300,15,255.0,49,0.13,12495.0
2023-09-02,E004,Theatre,Mumbai,Telugu,712,250,5,237.5,29,0.04,6887.5
2023-09-02,E004,Theatre,Mumbai,Telugu,712,500,20,400.0,67,0.09,26800.0
2023-09-02,E007,Movie,Bangalore,Hindi,490,150,5,142.5,107,0.22,15247.5
2023-09-02,E010,Sports,Mumbai,English,904,250,5,237.5,121,0.13,28737.5
2023-09-03,E003,Stand-up,Delhi,Hindi,367,150,25,112.5,85,0.23,9562.5
2023-09-03,E014,Movie,Chennai,Telugu,1131,400,15,340.0,109,0.1,37060.0
2023-09-03,E017,Sports,Pune,Tamil,486,150,0,150.0,83,0.17,12450.0
2023-09-04,E003,Stand-up,Delhi,Hindi,367,250,5,237.5,99,0.27,23512.5
2023-09-04,E011,Movie,Chennai,Telugu,804,200,20,160.0,37,0.05,5920.0
2023-09-04,E011,Movie,Chennai,Telugu,804,300,20,240.0,50,0.06,12000.0
2023-09-04,E015,Concert,Bangalore,Tamil,419,250,25,187.5,52,0.12,9750.0
2023-09-05,E003,Stand-up,Delhi,Hindi,367,150,0,150.0,34,0.09,5100.0
2023-09-05,E008,Movie,Pune,Telugu,694,350,20,280.0,110,0.16,30800.0
2023-09-05,E008,Movie,Pune,Telugu,694,300,25,225.0,118,0.17,26550.0
2023-09-05,E011,Movie,Chennai,Telugu,804,400,20,320.0,84,0.1,26880.0
2023-09-05,E021,Stand-up,Mumbai,Telugu,549,350,25,262.5,108,0.2,28350.0
2023-09-06,E002,Theatre,Pune,Hindi,545,300,25,225.0,117,0.21,26325.0
2023-09-06,E005,Sports,Delhi,Tamil,644,150,0,150.0,115,0.18,17250.0
2023-09-06,E005,Sports,Delhi,Tamil,644,500,0,500.0,45,0.07,22500.0
2023-09-06,E013,Movie,Chennai,Telugu,959,250,10,225.0,60,0.06,13500.0
2023-09-06,E014,Movie,Chennai,Telugu,1131,250,5,237.5,50,0.04,11875.0
2023-09-06,E023,Sports,Hyderabad,Telugu,509,250,25,187.5,50,0.1,9375.0
2023-09-07,E001,Theatre,Pune,Tamil,411,300,20,240.0,98,0.24,23520.0
2023-09-07,E002,Theatre,Pune,Hindi,545,150,15,127.5,82,0.15,10455.0
2023-09-07,E010,Sports,Mumbai,English,904,150,0,150.0,65,0.07,9750.0
2023-09-08,E002,Theatre,Pune,Hindi,545,200,20,160.0,61,0.11,9760.0
2023-09-08,E003,Stand-up,Delhi,Hindi,367,250,25,187.5,68,0.19,12750.0
2023-09-08,E007,Movie,Bangalore,Hindi,490,200,5,190.0,102,0.21,19380.0
2023-09-08,E017,Sports,Pune,Tamil,486,250,20,200.0,92,0.19,18400.0
2023-09-08,E025,Theatre,Bangalore,Hindi,674,150,15,127.5,135,0.2,17212.5
2023-09-09,E012,Theatre,Delhi,English,1003,350,20,280.0,165,0.16,46200.0
2023-09-10,E007,Movie,Bangalore,Hindi,490,300,5,285.0,106,0.22,30210.0
2023-09-10,E009,Concert,Bangalore,Tamil,272,150,15,127.5,114,0.42,14535.0
2023-09-10,E010,Sports,Mumbai,English,904,250,20,200.0,165,0.18,33000.0
2023-09-10,E011,Movie,Chennai,Telugu,804,400,5,380.0,128,0.16,48640.0
2023-09-10,E012,Theatre,Delhi,English,1003,350,15,297.5,106,0.11,31535.0
2023-09-10,E022,Sports,Pune,English,1044,200,25,150.0,156,0.15,23400.0
2023-09-10,E023,Sports,Hyderabad,Telugu,509,200,10,180.0,74,0.15,13320.0
2023-09-10,E025,Theatre,Bangalore,Hindi,674,350,20,280.0,105,0.16,29400.0
2023-09-11,E008,Movie,Pune,Telugu,694,500,0,500.0,70,0.1,35000.0
2023-09-11,E011,Movie,Chennai,Telugu,804,250,20,200.0,57,0.07,11400.0
2023-09-11,E024,Theatre,Bangalore,Tamil,1016,150,20,120.0,22,0.02,2640.0
2023-09-11,E025,Theatre,Bangalore,Hindi,674,200,10,180.0,115,0.17,20700.0
2023-09-12,E004,Theatre,Mumbai,Telugu,712,150,25,112.5,34,0.05,3825.0
2023-09-12,E015,Concert,Bangalore,Tamil,419,300,0,300.0,102,0.24,30600.0
2023-09-13,E004,Theatre,Mumbai,Telugu,712,250,0,250.0,104,0.15,26000.0
2023-09-13,E006,Theatre,Chennai,Hindi,352,350,5,332.5,66,0.19,21945.0
2023-09-13,E012,Theatre,Delhi,English,1003,350,20,280.0,36,0.04,10080.0
2023-09-13,E012,Theatre,Delhi,English,1003,400,0,400.0,63,0.06,25200.0
2023-09-13,E016,Concert,Bangalore,Tamil,716,400,15,340.0,88,0.12,29920.0
2023-09-13,E020,Stand-up,Chennai,Tamil,403,500,15,425.0,76,0.19,32300.0
2023-09-13,E022,Sports,Pune,English,1044,200,15,170.0,100,0.1,17000.0
2023-09-13,E024,Theatre,Bangalore,Tamil,1016,400,0,400.0,52,0.05,20800.0
2023-09-13,E024,Theatre,Bangalore,Tamil,1016,350,20,280.0,27,0.03,7560.0
2023-09-14,E011,Movie,Chennai,Telugu,804,250,10,225.0,78,0.1,17550.0
2023-09-14,E024,Theatre,Bangalore,Tamil,1016,250,15,212.5,108,0.11,22950.0
2023-09-15,E006,Theatre,Chennai,Hindi,352,300,20,240.0,58,0.16,13920.0
2023-09-15,E007,Movie,Bangalore,Hindi,490,350,0,350.0,114,0.23,39900.0
2023-09-15,E014,Movie,Chennai,Telugu,1131,250,15,212.5,140,0.12,29750.0
2023-09-15,E023,Sports,Hyderabad,Telugu,509,200,0,200.0,176,0.35,35200.0
2023-09-16,E005,Sports,Delhi,Tamil,644,400,10,360.0,45,0.07,16200.0
2023-09-16,E009,Concert,Bangalore,Tamil,272,150,5,142.5,54,0.2,7695.0
2023-09-16,E019,Concert,Delhi,Tamil,1146,150,5,142.5,72,0.06,10260.0
2023-09-16,E020,Stand-up,Chennai,Tamil,403,500,5,475.0,74,0.18,35150.0
2023-09-16,E020,Stand-up,Chennai,Tamil,403,350,15,297.5,64,0.16,19040.0
2023-09-16,E023,Sports,Hyderabad,Telugu,509,400,15,340.0,89,0.17,30260.0
2023-09-17,E004,Theatre,Mumbai,Telugu,712,400,20,320.0,75,0.11,24000.0
2023-09-17,E006,Theatre,Chennai,Hindi,352,150,20,120.0,152,0.43,18240.0
2023-09-17,E010,Sports,Mumbai,English,904,150,20,120.0,50,0.06,6000.0
2023-09-17,E019,Concert,Delhi,Tamil,1146,350,5,332.5,158,0.14,52535.0
2023-09-17,E020,Stand-up,Chennai,Tamil,403,400,15,340.0,40,0.1,13600.0
2023-09-18,E002,Theatre,Pune,Hindi,545,300,0,300.0,51,0.09,15300.0
2023-09-18,E010,Sports,Mumbai,English,904,150,5,142.5,122,0.13,17385.0
2023-09-18,E010,Sports,Mumbai,English,904,400,10,360.0,49,0.05,17640.0
2023-09-18,E024,Theatre,Bangalore,Tamil,1016,400,15,340.0,23,0.02,7820.0
2023-09-18,E024,Theatre,Bangalore,Tamil,1016,300,20,240.0,33,0.03,7920.0
2023-09-19,E006,Theatre,Chennai,Hindi,352,150,25,112.5,47,0.13,5287.5
2023-09-19,E009,Concert,Bangalore,Tamil,272,300,25,225.0,97,0.36,21825.0
2023-09-19,E010,Sports,Mumbai,English,904,150,25,112.5,80,0.09,9000.0
2023-09-19,E015,Concert,Bangalore,Tamil,419,500,20,400.0,71,0.17,28400.0
2023-09-19,E015,Concert,Bangalore,Tamil,419,350,25,262.5,109,0.26,28612.5
2023-09-20,E008,Movie,Pune,Telugu,694,300,20,240.0,96,0.14,23040.0
2023-09-20,E009,Concert,Bangalore,Tamil,272,500,25,375.0,136,0.5,51000.0
2023-09-20,E013,Movie,Chennai,Telugu,959,300,10,270.0,44,0.05,11880.0
2023-09-20,E023,Sports,Hyderabad,Telugu,509,200,5,190.0,146,0.29,27740.0
2023-09-21,E001,Theatre,Pune,Tamil,411,350,10,315.0,103,0.25,32445.0
2023-09-21,E007,Movie,Bangalore,Hindi,490,350,25,262.5,70,0.14,18375.0
2023-09-21,E014,Movie,Chennai,Telugu,1131,250,25,187.5,103,0.09,19312.5
2023-09-21,E014,Movie,Chennai,Telugu,1131,200,0,200.0,68,0.06,13600.0
2023-09-21,E017,Sports,Pune,Tamil,486,200,10,180.0,153,0.31,27540.0
2023-09-21,E019,Concert,Delhi,Tamil,1146,300,5,285.0,96,0.08,27360.0
2023-09-22,E001,Theatre,Pune,Tamil,411,250,5,237.5,133,0.32,31587.5
2023-09-22,E005,Sports,Delhi,Tamil,644,250,25,187.5,61,0.09,11437.5
2023-09-22,E012,Theatre,Delhi,English,1003,400,10,360.0,78,0.08,28080.0
2023-09-22,E016,Concert,Bangalore,Tamil,716,500,10,450.0,94,0.13,42300.0
2023-09-22,E020,Stand-up,Chennai,Tamil,403,200,25,150.0,112,0.28,16800.0
2023-09-23,E002,Theatre,Pune,Hindi,545,500,5,475.0,49,0.09,23275.0
2023-09-23,E003,Stand-up,Delhi,Hindi,367,150,0,150.0,114,0.31,17100.0
2023-09-23,E004,Theatre,Mumbai,Telugu,712,150,15,127.5,144,0.2,18360.0
2023-09-23,E004,Theatre,Mumbai,Telugu,712,200,5,190.0,50,0.07,9500.0
2023-09-23,E010,Sports,Mumbai,English,904,200,5,190.0,147,0.16,27930.0
2023-09-23,E011,Movie,Chennai,Telugu,804,500,25,375.0,72,0.09,27000.0
2023-09-23,E021,Stand-up,Mumbai,Telugu,549,350,0,350.0,107,0.19,37450.0
2023-09-23,E022,Sports,Pune,English,1044,150,0,150.0,109,0.1,16350.0
2023-09-23,E022,Sports,Pune,English,1044,350,0,350.0,98,0.09,34300.0
2023-09-23,E025,Theatre,Bangalore,Hindi,674,500,0,500.0,138,0.2,69000.0
2023-09-24,E001,Theatre,Pune,Tamil,411,350,15,297.5,130,0.32,38675.0
2023-09-24,E002,Theatre,Pune,Hindi,545,400,15,340.0,86,0.16,29240.0
2023-09-24,E011,Movie,Chennai,Telugu,804,350,5,332.5,107,0.13,35577.5
2023-09-24,E011,Movie,Chennai,Telugu,804,150,25,112.5,159,0.2,17887.5
2023-09-24,E013,Movie,Chennai,Telugu,959,350,20,280.0,50,0.05,14000.0
2023-09-24,E019,Concert,Delhi,Tamil,1146,400,15,340.0,216,0.19,73440.0
